480.0000,0.8912
481.0000,0.8929
482.0000,0.8946
483.0000,0.8963
484.0000,0.8979
485.0000,0.8996
486.0000,0.9013
487.0000,0.9029
488.0000,0.9045
489.0000,0.9061
490.0000,0.9077
491.0000,0.9093
492.0000,0.9109
493.0000,0.9125
494.0000,0.9140
495.0000,0.9156
496.0000,0.9171
497.0000,0.9186
498.0000,0.9201
499.0000,0.9216
500.0000,0.9231
501.0000,0.9246
502.0000,0.9260
503.0000,0.9275
504.0000,0.9289
505.0000,0.9303
506.0000,0.9318
507.0000,0.9331
508.0000,0.9345
509.0000,0.9359
510.0000,0.9373
511.0000,0.9386
512.0000,0.9399
513.0000,0.9412
514.0000,0.9425
515.0000,0.9438
516.0000,0.9451
517.0000,0.9464
518.0000,0.9476
519.0000,0.9489
520.0000,0.9501
521.0000,0.9513
522.0000,0.9525
523.0000,0.9537
524.0000,0.9548
525.0000,0.9560
526.0000,0.9571
527.0000,0.9583
528.0000,0.9594
529.0000,0.9605
530.0000,0.9616
531.0000,0.9626
532.0000,0.9637
533.0000,0.9647
534.0000,0.9658
535.0000,0.9668
536.0000,0.9678
537.0000,0.9687
538.0000,0.9697
539.0000,0.9707
540.0000,0.9716
541.0000,0.9725
542.0000,0.9734
543.0000,0.9743
544.0000,0.9752
545.0000,0.9761
546.0000,0.9769
547.0000,0.9778
548.0000,0.9786
549.0000,0.9794
550.0000,0.9802
551.0000,0.9810
552.0000,0.9817
553.0000,0.9825
554.0000,0.9832
555.0000,0.9839
556.0000,0.9846
557.0000,0.9853
558.0000,0.9860
559.0000,0.9866
560.0000,0.9873
561.0000,0.9879
562.0000,0.9885
563.0000,0.9891
564.0000,0.9897
565.0000,0.9902
566.0000,0.9908
567.0000,0.9913
568.0000,0.9918
569.0000,0.9923
570.0000,0.9928
571.0000,0.9933
572.0000,0.9937
573.0000,0.9942
574.0000,0.9946
575.0000,0.9950
576.0000,0.9954
577.0000,0.9958
578.0000,0.9961
579.0000,0.9965
580.0000,0.9968
581.0000,0.9971
582.0000,0.9974
583.0000,0.9977
584.0000,0.9980
585.0000,0.9982
586.0000,0.9984
587.0000,0.9986
588.0000,0.9988
589.0000,0.9990
590.0000,0.9992
591.0000,0.9994
592.0000,0.9995
593.0000,0.9996
594.0000,0.9997
595.0000,0.9998
596.0000,0.9999
597.0000,0.9999
598.0000,1.0000
599.0000,1.0000
600.0000,1.0000
601.0000,1.0000
602.0000,1.0000
603.0000,0.9999
604.0000,0.9999
605.0000,0.9998
606.0000,0.9997
607.0000,0.9996
608.0000,0.9995
609.0000,0.9994
610.0000,0.9992
611.0000,0.9990
612.0000,0.9988
613.0000,0.9986
614.0000,0.9984
615.0000,0.9982
616.0000,0.9980
617.0000,0.9977
618.0000,0.9974
619.0000,0.9971
620.0000,0.9968
621.0000,0.9965
622.0000,0.9961
623.0000,0.9958
624.0000,0.9954
625.0000,0.9950
626.0000,0.9946
627.0000,0.9942
628.0000,0.9937
629.0000,0.9933
630.0000,0.9928
631.0000,0.9923
632.0000,0.9918
633.0000,0.9913
634.0000,0.9908
635.0000,0.9902
636.0000,0.9897
637.0000,0.9891
638.0000,0.9885
639.0000,0.9879
640.0000,0.9873
641.0000,0.9866
642.0000,0.9860
643.0000,0.9853
644.0000,0.9846
645.0000,0.9839
646.0000,0.9832
647.0000,0.9825
648.0000,0.9817
649.0000,0.9810
650.0000,0.9802
651.0000,0.9794
652.0000,0.9786
653.0000,0.9778
654.0000,0.9769
655.0000,0.9761
656.0000,0.9752
657.0000,0.9743
658.0000,0.9734
659.0000,0.9725
660.0000,0.9716
661.0000,0.9707
662.0000,0.9697
663.0000,0.9687
664.0000,0.9678
665.0000,0.9668
666.0000,0.9658
667.0000,0.9647
668.0000,0.9637
669.0000,0.9626
670.0000,0.9616
671.0000,0.9605
672.0000,0.9594
673.0000,0.9583
674.0000,0.9571
675.0000,0.9560
676.0000,0.9548
677.0000,0.9537
678.0000,0.9525
679.0000,0.9513
680.0000,0.9501
681.0000,0.9489
682.0000,0.9476
683.0000,0.9464
684.0000,0.9451
685.0000,0.9438
686.0000,0.9425
687.0000,0.9412
688.0000,0.9399
689.0000,0.9386
690.0000,0.9373
691.0000,0.9359
692.0000,0.9345
693.0000,0.9331
694.0000,0.9318
695.0000,0.9303
696.0000,0.9289
697.0000,0.9275
698.0000,0.9260
699.0000,0.9246
700.0000,0.9231
701.0000,0.9216
702.0000,0.9201
703.0000,0.9186
704.0000,0.9171
705.0000,0.9156
706.0000,0.9140
707.0000,0.9125
708.0000,0.9109
709.0000,0.9093
710.0000,0.9077
711.0000,0.9061
712.0000,0.9045
713.0000,0.9029
714.0000,0.9013
715.0000,0.8996
716.0000,0.8979
717.0000,0.8963
718.0000,0.8946
719.0000,0.8929
720.0000,0.8912
721.0000,0.8895
722.0000,0.8877
723.0000,0.8860
724.0000,0.8843
725.0000,0.8825
726.0000,0.8807
727.0000,0.8789
728.0000,0.8772
729.0000,0.8754
730.0000,0.8735
731.0000,0.8717
732.0000,0.8699
733.0000,0.8680
734.0000,0.8662
735.0000,0.8643
736.0000,0.8625
737.0000,0.8606
738.0000,0.8587
739.0000,0.8568
740.0000,0.8549
741.0000,0.8530
742.0000,0.8510
743.0000,0.8491
744.0000,0.8471
745.0000,0.8452
746.0000,0.8432
747.0000,0.8412
748.0000,0.8393
749.0000,0.8373
750.0000,0.8353
751.0000,0.8333
752.0000,0.8312
753.0000,0.8292
754.0000,0.8272
755.0000,0.8251
756.0000,0.8231
757.0000,0.8210
758.0000,0.8190
759.0000,0.8169
760.0000,0.8148
761.0000,0.8127
762.0000,0.8106
763.0000,0.8085
764.0000,0.8064
765.0000,0.8043
766.0000,0.8022
767.0000,0.8000
768.0000,0.7979
769.0000,0.7957
770.0000,0.7936
771.0000,0.7914
772.0000,0.7893
773.0000,0.7871
774.0000,0.7849
775.0000,0.7827
776.0000,0.7805
777.0000,0.7783
778.0000,0.7761
779.0000,0.7739
780.0000,0.7717
781.0000,0.7694
782.0000,0.7672
783.0000,0.7650
784.0000,0.7627
785.0000,0.7605
786.0000,0.7582
787.0000,0.7560
788.0000,0.7537
789.0000,0.7514
790.0000,0.7492
791.0000,0.7469
792.0000,0.7446
793.0000,0.7423
794.0000,0.7400
795.0000,0.7377
796.0000,0.7354
797.0000,0.7331
798.0000,0.7308
799.0000,0.7285
800.0000,0.7261
801.0000,0.7238
802.0000,0.7215
803.0000,0.7192
804.0000,0.7168
805.0000,0.7145
806.0000,0.7121
807.0000,0.7098
808.0000,0.7074
809.0000,0.7051
810.0000,0.7027
811.0000,0.7004
812.0000,0.6980
813.0000,0.6956
814.0000,0.6932
815.0000,0.6909
816.0000,0.6885
817.0000,0.6861
818.0000,0.6837
819.0000,0.6813
820.0000,0.6790
821.0000,0.6766
822.0000,0.6742
823.0000,0.6718
824.0000,0.6694
825.0000,0.6670
826.0000,0.6646
827.0000,0.6622
828.0000,0.6598
829.0000,0.6574
830.0000,0.6549
831.0000,0.6525
832.0000,0.6501
833.0000,0.6477
834.0000,0.6453
835.0000,0.6429
836.0000,0.6405
837.0000,0.6380
838.0000,0.6356
839.0000,0.6332
840.0000,0.6308
841.0000,0.6284
842.0000,0.6259
843.0000,0.6235
844.0000,0.6211
845.0000,0.6187
846.0000,0.6162
847.0000,0.6138
848.0000,0.6114
849.0000,0.6090
850.0000,0.6065
851.0000,0.6041
852.0000,0.6017
853.0000,0.5993
854.0000,0.5968
855.0000,0.5944
856.0000,0.5920
857.0000,0.5896
858.0000,0.5871
859.0000,0.5847
860.0000,0.5823
861.0000,0.5799
862.0000,0.5774
863.0000,0.5750
864.0000,0.5726
865.0000,0.5702
866.0000,0.5678
867.0000,0.5653
868.0000,0.5629
869.0000,0.5605
870.0000,0.5581
871.0000,0.5557
872.0000,0.5533
873.0000,0.5509
874.0000,0.5485
875.0000,0.5461
876.0000,0.5437
877.0000,0.5413
878.0000,0.5389
879.0000,0.5365
880.0000,0.5341
881.0000,0.5317
882.0000,0.5293
883.0000,0.5269
884.0000,0.5245
885.0000,0.5222
886.0000,0.5198
887.0000,0.5174
888.0000,0.5150
889.0000,0.5126
890.0000,0.5103
891.0000,0.5079
892.0000,0.5055
893.0000,0.5032
894.0000,0.5008
895.0000,0.4985
896.0000,0.4961
897.0000,0.4938
898.0000,0.4914
899.0000,0.4891
900.0000,0.4868
901.0000,0.4844
902.0000,0.4821
903.0000,0.4798
904.0000,0.4774
905.0000,0.4751
906.0000,0.4728
907.0000,0.4705
908.0000,0.4682
909.0000,0.4659
910.0000,0.4636
911.0000,0.4613
912.0000,0.4590
913.0000,0.4567
914.0000,0.4544
915.0000,0.4521
916.0000,0.4498
917.0000,0.4476
918.0000,0.4453
919.0000,0.4430
920.0000,0.4408
921.0000,0.4385
922.0000,0.4363
923.0000,0.4340
924.0000,0.4318
925.0000,0.4296
926.0000,0.4273
927.0000,0.4251
928.0000,0.4229
929.0000,0.4207
930.0000,0.4184
931.0000,0.4162
932.0000,0.4140
933.0000,0.4118
934.0000,0.4097
935.0000,0.4075
936.0000,0.4053
937.0000,0.4031
938.0000,0.4009
939.0000,0.3988
940.0000,0.3966
941.0000,0.3945
942.0000,0.3923
943.0000,0.3902
944.0000,0.3880
945.0000,0.3859
946.0000,0.3838
947.0000,0.3816
948.0000,0.3795
949.0000,0.3774
950.0000,0.3753
951.0000,0.3732
952.0000,0.3711
953.0000,0.3690
954.0000,0.3670
955.0000,0.3649
956.0000,0.3628
957.0000,0.3607
958.0000,0.3587
959.0000,0.3566
960.0000,0.3546
961.0000,0.3525
962.0000,0.3505
963.0000,0.3485
964.0000,0.3465
965.0000,0.3445
966.0000,0.3424
967.0000,0.3404
968.0000,0.3384
969.0000,0.3365
970.0000,0.3345
971.0000,0.3325
972.0000,0.3305
973.0000,0.3286
974.0000,0.3266
975.0000,0.3247
976.0000,0.3227
977.0000,0.3208
978.0000,0.3188
979.0000,0.3169
980.0000,0.3150
981.0000,0.3131
982.0000,0.3112
983.0000,0.3093
984.0000,0.3074
985.0000,0.3055
986.0000,0.3036
987.0000,0.3018
988.0000,0.2999
989.0000,0.2980
990.0000,0.2962
991.0000,0.2943
992.0000,0.2925
993.0000,0.2907
994.0000,0.2888
995.0000,0.2870
996.0000,0.2852
997.0000,0.2834
998.0000,0.2816
999.0000,0.2798
1000.0000,0.2780
